example_headID,name,m,mId,markId,type,location,device,placards,stop,gearId
al,CC,CC,1,9,d,PHL,X,35643
al,CC,CC,1,9,d,PHL,X,35581
al,CC,CC,1,9,d,PHL,X,35653
al,CC,CC,1,9,d,PHL,X,35654
al,CC,CC,1,9,d,PHL,X,35585
al,CC,CC,1,9,d,PHL,X,
al,CC,CC,1,9,d,PHL,X,35643,,32046
al,CC,CC,1,9,d,PHL,X
al,CC,CC,1,9,d,PHL,X,
al,CC,CC,1,9,d,PHL,X,35643,,11268
al,CC,CC,1,9,d,PHL,X
al,CC,CC,1,9,d,PHL,X,
al,CC,CC,1,9,d,PHL,X,35643,,23312
al,CC,CC,1,9,d,PHL,X
al,CC,CC,1,9,d,PHL,X,
al,CC,CC,1,9,d,PHL,X,35643,,12020
al,CC,CC,1,9,d,PHL,X
al,CC,CC,1,9,d,PHL,X,
al,CC,CC,1,9,d,PHL,X,35643,,88871
al,CC,CC,1,9,d,PHL,X
al,CC,CC,1,9,d,PHL,X,
al,CC,CC,1,9,d,PHL,X,35643,,32497
al,CC,CC,1,9,d,PHL,X
al,CC,CC,1,9,d,PHL,X,
al,CC,CC,1,9,d,PHL,X,35643,,11258
al,CC,CC,1,9,d,PHL,X
al,CC,CC,1,9,d,PHL,X,
al,CC,CC,1,9,d,PHL,X,35643,,11519
al,CC,CC,1,9,d,PHL,X
al,CC,CC,1,9,d,PHL,X,
al,CC,CC,1,9,d,PHL,X,35643,,11766
al,CC,CC,1,9,d,PHL,X
al,CC,CC,1,9,d,PHL,X,
al,CC,CC,1,9,d,PHL,X,35643,,11436
al,CC,CC,1,9,d,PHL,X
al,CC,CC,1,9,d,PHL,X,
al,CC,CC,1,9,d,PHL,X,35643,,91097
al,CC,CC,1,9,d,PHL,X
al,CC,CC,1,9,d,PHL,X,
al,CC,CC,1,9,d,PHL,X,35643,,34710
al,CC,CC,1,9,d,PHL,X
al,CC,CC,1,9,d,PHL,X,
al,CC,CC,1,9,d,PHL,X,35643,,18279
al,CC,CC,1,9,d,PHL,X
al,CC,CC,1,9,d,PHL,X,
al,CC,CC,1,9,d,PHL,X,35643,,17665
al,CC,CC,1,9,d,PHL,X
al,CC,CC,1,9,d,PHL,X,
al,CC,CC,1,9,d,PHL,X,35643,,11118
al,CC,CC,1,9,d,PHL,X
al,CC,CC,1,9,d,PHL,X,
al,CC,CC,1,9,d,PHL,X,35643,,12553
al,CC,CC,1,9,d,PHL,X
al,CC,CC,1,9,d,PHL,X,
al,CC,CC,1,9,d,PHL,X,35643,,10989
al,CC,CC,1,9,d,PHL,X
al,CC,CC,1,9,d,PHL,X,
al,CC,CC,1,9,d,PHL,X,35643,,18511
al,CC,CC,1,9,d,PHL,X
al,CC,CC,1,9,d,PHL,X,
al,CC,CC,1,9,d,PHL,X,35643,,10918
al,CC,CC,1,9,d,PHL,X
al,CC,CC,1,9,d,PHL,X,
al,CC,CC,1,9,d,PHL,X,35643,,11158
al,CC,CC,1,9,d,PHL,X
al,CC,CC,1,9,d,PHL,X,
al,CC,CC,1,9,d,PHL,X,35643,,11867
